Mes,Nivel,Serie,CostoMensualUSD,CantidadMensual,NumeroMovimientos,NumeroItemsDistintos,NumeroProveedores,CostoPromedioMovimiento,CostoMedianoMovimiento,CostoMaximoMovimiento,MesNumerico,Trimestre,Anio,IndiceTemporal,Lag1,Lag2,Lag3,Lag12,MediaMovil3,MediaMovil6
2024-08,NAVE,NAVE_005,2033.0,4.0,4.0,1.0,3.0,508.25,452.5,720.0,8,3,2024,43,10719.15,8007.5,291097.48000000004,6202.219999999999,103274.71000000002,68999.04166666667
2024-09,NAVE,NAVE_005,640.0,2.0,2.0,1.0,2.0,320.0,320.0,550.0,9,3,2024,44,2033.0,10719.15,8007.5,60513.67999999999,6919.883333333334,66377.04166666667
2024-10,NAVE,NAVE_005,569.0,1.0,1.0,1.0,1.0,569.0,569.0,569.0,10,4,2024,45,640.0,2033.0,10719.15,1266.74,4464.05,60957.23000000001
2024-11,NAVE,NAVE_005,1195.0,2.0,2.0,1.0,2.0,597.5,597.5,1045.0,11,4,2024,46,569.0,640.0,2033.0,506348.46,1080.6666666666667,52177.688333333346
2024-12,NAVE,NAVE_005,2664.05,3.0,3.0,1.0,3.0,888.0166666666668,520.0,1684.05,12,4,2024,47,1195.0,569.0,640.0,12620.449999999999,801.3333333333334,3860.6083333333336
2025-01,NAVE,NAVE_005,6040.0,4.0,4.0,1.0,3.0,1510.0,905.0,3915.0,1,1,2025,48,2664.05,1195.0,569.0,1292.0,1476.0166666666667,2970.0333333333333
2025-02,NAVE,NAVE_005,1410.0,3.0,3.0,1.0,3.0,470.0,270.0,950.0,2,1,2025,49,6040.0,2664.05,1195.0,17765.0,3299.683333333333,2190.1749999999997
2025-03,NAVE,NAVE_005,7300.16,3.0,3.0,1.0,2.0,2433.3866666666668,950.16,6000.0,3,1,2025,50,1410.0,6040.0,2664.05,33158.869999999995,3371.35,2086.3416666666667
2025-04,NAVE,NAVE_005,7540.0,4.0,4.0,1.0,3.0,1885.0,834.5,5421.0,4,2,2025,51,7300.16,1410.0,6040.0,53246.24999999999,4916.72,3196.3683333333333
2025-05,NAVE,NAVE_005,9120.24,114.0,33.0,30.0,4.0,276.3709090909091,149.63,1616.0,5,2,2025,52,7540.0,7300.16,1410.0,291097.48000000004,5416.72,4358.201666666667
2025-06,NAVE,NAVE_005,4500.86,42.0,13.0,12.0,2.0,346.21999999999997,133.18,1500.0,6,2,2025,53,9120.24,7540.0,7300.16,8007.5,7986.8,5679.075
2025-07,NAVE,NAVE_005,99.75,18.0,4.0,4.0,1.0,24.9375,18.439999999999998,56.22,7,3,2025,54,4500.86,9120.24,7540.0,10719.15,7053.7,5985.21
2025-08,NAVE,NAVE_005,3772.48,50.0,16.0,15.0,3.0,235.78,10.55,2475.0,8,3,2025,55,99.75,4500.86,9120.24,2033.0,4573.616666666666,4995.168333333334
2025-09,NAVE,NAVE_005,2266.4900000000002,334.0,13.0,12.0,3.0,174.34538461538463,79.95,660.0,9,3,2025,56,3772.48,99.75,4500.86,640.0,2791.03,5388.915
2025-10,NAVE,NAVE_005,1524.1,49.0,16.0,16.0,2.0,95.25625,12.9,1300.0,10,4,2025,57,2266.4900000000002,3772.48,99.75,569.0,2046.24,4549.97
2025-11,NAVE,NAVE_005,10098.05,161.0,15.0,14.0,2.0,673.2033333333333,278.01,5377.13,11,4,2025,58,1524.1,2266.4900000000002,3772.48,1195.0,2521.023333333333,3547.32
2025-12,NAVE,NAVE_005,3982.2299999999996,24.0,3.0,3.0,1.0,1327.4099999999999,5.04,3974.49,12,4,2025,59,10098.05,1524.1,2266.4900000000002,2664.05,4629.546666666666,3710.2883333333334
2021-01,NAVE,NAVE_006,4040.4300000000003,51.0,15.0,12.0,7.0,269.362,199.08,1021.2,1,1,2021,0,,,,,,
2021-02,NAVE,NAVE_006,3977.08,129.0,26.0,22.0,9.0,152.96461538461537,32.495,842.5,2,1,2021,1,4040.4300000000003,,,,,
2021-03,NAVE,NAVE_006,9678.52,219.0,43.0,41.0,7.0,225.08186046511628,30.0,4114.33,3,1,2021,2,3977.08,4040.4300000000003,,,,
2021-04,NAVE,NAVE_006,4328.84,38.0,10.0,8.0,3.0,432.884,94.68,2327.2,4,2,2021,3,9678.52,3977.08,4040.4300000000003,,5898.676666666666,
2021-05,NAVE,NAVE_006,5279.36,67.0,15.0,14.0,6.0,351.95733333333334,94.78,1305.0,5,2,2021,4,4328.84,9678.52,3977.08,,5994.813333333334,
2021-06,NAVE,NAVE_006,8976.830000000002,222.0,31.0,30.0,4.0,289.5751612903226,20.0,3260.88,6,2,2021,5,5279.36,4328.84,9678.52,,6428.906666666667,
2021-07,NAVE,NAVE_006,2459.66,14.0,6.0,6.0,3.0,409.9433333333333,387.56,1109.08,7,3,2021,6,8976.830000000002,5279.36,4328.84,,6195.010000000001,6046.843333333333
2021-09,NAVE,NAVE_006,2335.1800000000003,13.0,2.0,2.0,2.0,1167.5900000000001,1167.5900000000001,1195.18,9,3,2021,7,2459.66,8976.830000000002,5279.36,,5571.950000000001,5783.381666666667
2021-10,NAVE,NAVE_006,967.0799999999999,7.0,7.0,7.0,2.0,138.1542857142857,8.5,848.93,10,4,2021,8,2335.1800000000003,2459.66,8976.830000000002,,4590.556666666667,5509.731666666667
2021-11,NAVE,NAVE_006,11885.11,74.0,7.0,7.0,3.0,1697.8728571428571,1084.8,2956.08,11,4,2021,9,967.0799999999999,2335.1800000000003,2459.66,,1920.64,4057.8250000000007
2021-12,NAVE,NAVE_006,4087.5299999999997,22.0,3.0,3.0,2.0,1362.51,142.02,3877.68,12,4,2021,10,11885.11,967.0799999999999,2335.1800000000003,,5062.456666666667,5317.203333333334
2022-01,NAVE,NAVE_006,4074.38,203.0,13.0,12.0,6.0,313.4138461538462,157.5,1316.5,1,1,2022,11,4087.5299999999997,11885.11,967.0799999999999,,5646.573333333334,5118.5650000000005
2022-02,NAVE,NAVE_006,46235.04,176.0,19.0,16.0,10.0,2433.423157894737,751.2,13819.78,2,1,2022,12,4074.38,4087.5299999999997,11885.11,4040.4300000000003,6682.34,4301.490000000001
2022-03,NAVE,NAVE_006,4520.300000000001,193.0,33.0,32.0,5.0,136.9787878787879,10.4,1850.0,3,1,2022,13,46235.04,4074.38,4087.5299999999997,3977.08,18132.316666666666,11597.386666666667
2022-04,NAVE,NAVE_006,5532.42,9.0,8.0,5.0,4.0,691.5525,397.27000000000004,1750.0,4,2,2022,14,4520.300000000001,46235.04,4074.38,9678.52,18276.573333333337,11961.573333333334
2022-05,NAVE,NAVE_006,7493.48,76.0,8.0,7.0,7.0,936.685,501.0,2543.4,5,2,2022,15,5532.42,4520.300000000001,46235.04,4328.84,18762.58666666667,12722.463333333333
2022-06,NAVE,NAVE_006,5484.11,143.0,22.0,22.0,5.0,249.27772727272725,14.78,3740.1,6,2,2022,16,7493.48,5532.42,4520.300000000001,5279.36,5848.733333333334,11990.525
2022-07,NAVE,NAVE_006,3740.13,8.0,6.0,6.0,6.0,623.355,445.0,1500.0,7,3,2022,17,5484.11,7493.48,5532.42,8976.830000000002,6170.003333333333,12223.288333333332
2022-08,NAVE,NAVE_006,7552.2300000000005,356.0,44.0,44.0,10.0,171.64159090909092,45.34,3622.45,8,3,2022,18,3740.13,5484.11,7493.48,2459.66,5572.573333333334,12167.58
2022-09,NAVE,NAVE_006,12839.3,7.0,7.0,2.0,6.0,1834.185714285714,600.0,7945.07,9,3,2022,19,7552.2300000000005,3740.13,5484.11,2335.1800000000003,5592.156666666667,5720.445
2022-10,NAVE,NAVE_006,4250.83,112.0,3.0,3.0,3.0,1416.9433333333334,858.0,2704.4,10,4,2022,20,12839.3,7552.2300000000005,3740.13,967.0799999999999,8043.886666666666,7106.945
2022-11,NAVE,NAVE_006,978.59,55.0,6.0,6.0,4.0,163.09833333333333,130.8,368.0,11,4,2022,21,4250.83,12839.3,7552.2300000000005,11885.11,8214.12,6893.346666666667
2022-12,NAVE,NAVE_006,487.0,2.0,2.0,2.0,2.0,243.5,243.5,250.0,12,4,2022,22,978.59,4250.83,12839.3,4087.5299999999997,6022.906666666666,5807.531666666667
2023-01,NAVE,NAVE_006,2520.0,4.0,4.0,3.0,3.0,630.0,625.0,850.0,1,1,2023,23,487.0,978.59,4250.83,4074.38,1905.4733333333334,4974.679999999999
2023-02,NAVE,NAVE_006,17410.870000000003,227.0,31.0,27.0,8.0,561.6409677419356,15.48,12500.0,2,1,2023,24,2520.0,487.0,978.59,46235.04,1328.53,4771.325
2023-03,NAVE,NAVE_006,6430.3099999999995,243.0,27.0,27.0,6.0,238.15962962962962,75.0,1987.14,3,1,2023,25,17410.870000000003,2520.0,487.0,4520.300000000001,6805.956666666668,6414.431666666666
2023-04,NAVE,NAVE_006,4354.2,119.0,15.0,14.0,6.0,290.28,140.0,2341.34,4,2,2023,26,6430.3099999999995,17410.870000000003,2520.0,5532.42,8787.06,5346.266666666666
2023-05,NAVE,NAVE_006,3967.4700000000003,57.0,6.0,3.0,4.0,661.245,656.0,1145.47,5,2,2023,27,4354.2,6430.3099999999995,17410.870000000003,7493.48,9398.460000000001,5363.495
2023-06,NAVE,NAVE_006,26053.859999999997,180.0,21.0,21.0,6.0,1240.6599999999999,259.04,17315.25,6,2,2023,28,3967.4700000000003,4354.2,6430.3099999999995,5484.11,4917.326666666667,5861.641666666667
2023-07,NAVE,NAVE_006,23920.12,128.0,7.0,7.0,5.0,3417.16,713.52,12800.16,7,3,2023,29,26053.859999999997,3967.4700000000003,4354.2,3740.13,11458.51,10122.785
2023-08,NAVE,NAVE_006,690.0,2.0,2.0,1.0,2.0,345.0,345.0,450.0,8,3,2023,30,23920.12,26053.859999999997,3967.4700000000003,7552.2300000000005,17980.483333333334,13689.471666666666
2023-09,NAVE,NAVE_006,20563.739999999994,81.0,7.0,6.0,2.0,2937.677142857142,829.89,15461.5,9,3,2023,31,690.0,23920.12,26053.859999999997,12839.3,16887.993333333332,10902.659999999998
2023-10,NAVE,NAVE_006,7444.83,95.5,16.0,14.0,7.0,465.301875,195.245,2353.34,10,4,2023,32,20563.739999999994,690.0,23920.12,4250.83,15057.953333333331,13258.231666666665
2023-11,NAVE,NAVE_006,367426.89,635.0,100.0,89.0,6.0,3674.2689,105.535,80436.55,11,4,2023,33,7444.83,20563.739999999994,690.0,978.59,9566.189999999997,13773.336666666664
2023-12,NAVE,NAVE_006,2403.37,10.0,4.0,4.0,2.0,600.8425,152.645,2068.59,12,4,2023,34,367426.89,7444.83,20563.739999999994,487.0,131811.82,74349.90666666666
2024-02,NAVE,NAVE_006,2680.0,3.0,3.0,1.0,3.0,893.3333333333334,500.0,1700.0,2,1,2024,35,2403.37,367426.89,7444.83,2520.0,125758.36333333334,70408.15833333334
2024-03,NAVE,NAVE_006,1512.92,2.0,2.0,1.0,1.0,756.46,756.46,827.92,3,1,2024,36,2680.0,2403.37,367426.89,17410.870000000003,124170.08666666667,66868.13833333334
2024-04,NAVE,NAVE_006,2088.0,2.0,2.0,1.0,2.0,1044.0,1044.0,1138.0,4,2,2024,37,1512.92,2680.0,2403.37,6430.3099999999995,2198.7633333333333,67005.29166666667
2024-05,NAVE,NAVE_006,120753.12999999999,45.0,6.0,2.0,6.0,20125.521666666664,1399.78,112384.04,5,2,2024,38,2088.0,1512.92,2680.0,4354.2,2093.64,63926.00166666667
2024-06,NAVE,NAVE_006,22955.93,372.0,10.0,9.0,4.0,2295.593,143.5,18800.0,6,2,2024,39,120753.12999999999,2088.0,1512.92,3967.4700000000003,41451.35,82810.71833333334
2024-07,NAVE,NAVE_006,8790.14,1187.0,21.0,19.0,7.0,418.5780952380952,30.72,7324.09,7,3,2024,40,22955.93,120753.12999999999,2088.0,26053.859999999997,48599.02,25398.891666666663
2024-08,NAVE,NAVE_006,78465.84999999999,3906.0,45.0,17.0,24.0,1743.6855555555553,1453.12,11000.0,8,3,2024,41,8790.14,22955.93,120753.12999999999,23920.12,50833.06666666666,26463.353333333333
2024-09,NAVE,NAVE_006,2226.33,72.0,4.0,3.0,3.0,556.5825,386.325,1369.8,9,3,2024,42,78465.84999999999,8790.14,22955.93,690.0,36737.306666666664,39094.32833333333
2024-10,NAVE,NAVE_006,79872.4,5.0,5.0,1.0,5.0,15974.48,2770.0,69916.4,10,4,2024,43,2226.33,78465.84999999999,8790.14,20563.739999999994,29827.44,39213.22999999999
2024-11,NAVE,NAVE_006,3187.5,3.0,3.0,1.0,3.0,1062.5,710.0,2327.5,11,4,2024,44,79872.4,2226.33,78465.84999999999,7444.83,53521.526666666665,52177.29666666666
2024-12,NAVE,NAVE_006,1761.86,2.0,2.0,1.0,2.0,880.93,880.93,1380.36,12,4,2024,45,3187.5,79872.4,2226.33,367426.89,28428.743333333336,32583.024999999994
2025-01,NAVE,NAVE_006,1200.0,2.0,2.0,1.0,2.0,600.0,600.0,700.0,1,1,2025,46,1761.86,3187.5,79872.4,2403.37,28273.920000000002,29050.679999999997
2025-02,NAVE,NAVE_006,1799.0,2.0,2.0,1.0,2.0,899.5,899.5,1230.0,2,1,2025,47,1200.0,1761.86,3187.5,2680.0,2049.7866666666714,27785.656666666662
2025-03,NAVE,NAVE_006,1915.0,3.0,3.0,1.0,3.0,638.3333333333334,800.0,845.0,3,1,2025,48,1799.0,1200.0,1761.86,1512.92,1586.9533333333382,15007.848333333333
2025-04,NAVE,NAVE_006,6298.32,46.0,15.0,15.0,1.0,419.888,69.19,5152.87,4,2,2025,49,1915.0,1799.0,1200.0,2088.0,1638.0000000000048,14955.96
2025-05,NAVE,NAVE_006,8602.949999999999,18.0,7.0,7.0,2.0,1228.992857142857,1051.78,2115.0,5,2,2025,50,6298.32,1915.0,1799.0,120753.12999999999,3337.4400000000046,2693.6133333333332
2025-06,NAVE,NAVE_006,2826.1299999999997,74.0,15.0,14.0,2.0,188.40866666666665,120.0,698.22,6,2,2025,51,8602.949999999999,6298.32,1915.0,22955.93,5605.423333333337,3596.188333333333
2025-07,NAVE,NAVE_006,2963.16,21.0,4.0,3.0,3.0,740.79,260.655,2439.45,7,3,2025,52,2826.1299999999997,8602.949999999999,6298.32,8790.14,5909.133333333338,3773.566666666666
2025-08,NAVE,NAVE_006,13102.43,46.0,7.0,7.0,2.0,1871.7757142857142,912.46,5377.14,8,3,2025,53,2963.16,2826.1299999999997,8602.949999999999,78465.84999999999,4797.4133333333375,4067.4266666666663
2025-09,NAVE,NAVE_006,740.62,334.0,11.0,10.0,1.0,67.32909090909091,19.04,232.74,9,3,2025,54,13102.43,2963.16,2826.1299999999997,2226.33,6297.240000000005,5951.331666666666
2025-10,NAVE,NAVE_006,245.06000000000003,58.0,17.0,17.0,1.0,14.415294117647061,11.56,42.73,10,4,2025,55,740.62,13102.43,2963.16,79872.4,5602.070000000004,5755.601666666666
2025-11,NAVE,NAVE_006,6.880000000000001,33.0,2.0,2.0,1.0,3.4400000000000004,3.4400000000000004,4.48,11,4,2025,56,245.06000000000003,740.62,13102.43,3187.5,4696.036666666671,4746.724999999999
2025-12,NAVE,NAVE_006,970.89,28.0,7.0,7.0,2.0,138.69857142857143,24.0,450.0,12,4,2025,57,6.880000000000001,245.06000000000003,740.62,1761.86,330.8533333333382,3314.0466666666666
2021-08,NAVE,NAVE_007,931.0,105.0,3.0,3.0,3.0,310.3333333333333,76.0,780.0,8,3,2021,0,,,,,,
2021-09,NAVE,NAVE_007,63663.68,248.5,20.0,19.0,12.0,3183.184,257.5,34700.0,9,3,2021,1,931.0,,,,,
2021-10,NAVE,NAVE_007,65705.80099999998,749.0,85.0,69.0,24.0,773.0094235294115,71.616,18345.0,10,4,2021,2,63663.68,931.0,,,,
2021-11,NAVE,NAVE_007,10492.220099999999,287.0,20.0,16.0,10.0,524.611005,166.9,2660.0,11,4,2021,3,65705.80099999998,63663.68,931.0,,43433.493666666654,
2021-12,NAVE,NAVE_007,21321.44,259.0,22.0,18.0,11.0,969.1563636363636,476.1,6037.84,12,4,2021,4,10492.220099999999,65705.80099999998,63663.68,,46620.567033333326,
2022-01,NAVE,NAVE_007,11522.715,154.0,25.0,15.0,12.0,460.9086,90.0,6102.5,1,1,2022,5,21321.44,10492.220099999999,65705.80099999998,,32506.487033333324,
2022-02,NAVE,NAVE_007,22924.96,696.0,61.0,54.0,19.0,375.8190163934426,32.3,5138.6,2,1,2022,6,11522.715,21321.44,10492.220099999999,,14445.458366666666,28939.476016666664
2022-03,NAVE,NAVE_007,35815.16419499999,596.0,77.0,55.0,19.0,465.1320025324674,77.28,7200.0,3,1,2022,7,22924.96,11522.715,21321.44,,18589.704999999998,32605.13601666666
2022-04,NAVE,NAVE_007,57351.49314,732.0,57.0,44.0,19.0,1006.1665463157894,85.5,28664.0,4,2,2022,8,35815.16419499999,22924.96,11522.715,,23420.94639833333,27963.71671583333
2022-05,NAVE,NAVE_007,15846.77,323.0,22.0,18.0,13.0,720.3077272727273,253.5,6800.0,5,2,2022,9,57351.49314,35815.16419499999,22924.96,,38697.20577833333,26571.332072499998
2022-06,NAVE,NAVE_007,15481.730001000002,357.0,22.0,18.0,16.0,703.7150000454546,250.27000049999998,6400.0,6,2,2022,10,15846.77,57351.49314,35815.16419499999,,36337.80911166667,27463.75705583333
2022-07,NAVE,NAVE_007,34904.57,40.0,16.0,14.0,6.0,2181.535625,1385.805,11114.84,7,3,2022,11,15481.730001000002,15846.77,57351.49314,,29559.997713666668,26490.472056
2022-08,NAVE,NAVE_007,31450.189712,1384.0,38.0,29.0,13.0,827.6365713684211,160.365,6460.0,8,3,2022,12,34904.57,15481.730001000002,15846.77,931.0,22077.690000333332,30387.44788933333
2022-09,NAVE,NAVE_007,80970.270586,150.0,52.0,45.0,13.0,1557.1205881923077,599.8275,11006.735,9,3,2022,13,31450.189712,34904.57,15481.730001000002,63663.68,27278.829904333328,31808.319507999997
2022-10,NAVE,NAVE_007,131021.88218700001,1348.0,122.0,104.0,19.0,1073.9498539918034,137.68,13200.0,10,4,2022,14,80970.270586,31450.189712,34904.57,65705.80099999998,49108.343432666654,39334.170573166666
2022-11,NAVE,NAVE_007,158361.84091199999,2249.0,148.0,111.0,33.0,1070.0124385945944,243.57999999999998,8881.25,11,4,2022,15,131021.88218700001,80970.270586,31450.189712,10492.220099999999,81147.447495,51612.568747666664
2022-12,NAVE,NAVE_007,32182.56,52.0,38.0,16.0,10.0,846.9094736842105,180.0,9545.0,12,4,2022,16,158361.84091199999,131021.88218700001,80970.270586,21321.44,123451.33122833334,75365.08056633333
2023-01,NAVE,NAVE_007,44809.25,77.0,19.0,11.0,7.0,2358.3815789473683,1430.56,14926.5,1,1,2023,17,32182.56,158361.84091199999,131021.88218700001,11522.715,107188.761033,78148.55223283333
2023-02,NAVE,NAVE_007,183158.83,389.0,72.0,52.0,8.0,2543.8726388888886,108.68,110827.0,2,1,2023,18,44809.25,32182.56,158361.84091199999,22924.96,78451.21697066666,79799.33223283333
2023-03,NAVE,NAVE_007,5580.420000000001,289.0,28.0,17.0,5.0,199.30071428571432,83.12,1735.0,3,1,2023,19,183158.83,44809.25,32182.56,35815.16419499999,86716.87999999999,105084.10561416666
2023-04,NAVE,NAVE_007,19276.5,9.0,9.0,4.0,5.0,2141.8333333333335,510.24,11400.0,4,2,2023,20,5580.420000000001,183158.83,44809.25,57351.49314,77849.5,92519.13051649998
2023-05,NAVE,NAVE_007,111614.06151,5599.0,186.0,173.0,12.0,600.075599516129,116.776804,19460.82,5,2,2023,21,19276.5,5580.420000000001,183158.83,15846.77,69338.58333333333,73894.900152
2023-06,NAVE,NAVE_007,43843.041000000005,1019.0,54.0,44.0,17.0,811.9081666666667,157.0,11091.26,6,2,2023,22,111614.06151,19276.5,5580.420000000001,15481.730001000002,45490.327170000004,66103.60358499999
2023-07,NAVE,NAVE_007,54209.32207,695.0,69.0,49.0,20.0,785.6423488405798,260.0,7830.0,7,3,2023,23,43843.041000000005,111614.06151,19276.5,34904.57,58244.53417,68047.017085
2023-08,NAVE,NAVE_007,208105.794558,6970.0,272.0,197.0,51.0,765.0948329338235,104.63,25833.2,8,3,2023,24,54209.32207,43843.041000000005,111614.06151,31450.189712,69888.80819333333,69613.69576333334
2023-09,NAVE,NAVE_007,146793.29998399998,759.0,92.0,40.0,31.0,1595.5793476521737,446.375,30052.87,9,3,2023,25,208105.794558,54209.32207,43843.041000000005,80970.270586,102052.71920933334,73771.52318966667
2023-10,NAVE,NAVE_007,105772.280025,1080.0,105.0,58.0,18.0,1007.3550478571428,134.0,24000.0,10,4,2023,26,146793.29998399998,208105.794558,54209.32207,131021.88218700001,136369.472204,97307.003187
2023-11,NAVE,NAVE_007,59508.42751200001,392.0,47.0,28.0,20.0,1266.1367555744682,411.190005,17000.0,11,4,2023,27,105772.280025,146793.29998399998,208105.794558,158361.84091199999,153557.12485566665,111722.96652449999
2023-12,NAVE,NAVE_007,37649.80998799999,155.0,36.0,27.0,13.0,1045.828055222222,578.1725,6535.0,12,4,2023,28,59508.42751200001,105772.280025,146793.29998399998,32182.56,104024.66917366667,103038.6941915
2024-01,NAVE,NAVE_007,1780.24,4.0,4.0,1.0,3.0,445.06,475.0,750.0,1,1,2024,29,37649.80998799999,59508.42751200001,105772.280025,44809.25,67643.50584166666,102006.48902283334
2024-02,NAVE,NAVE_007,11782.76,14.0,9.0,1.0,6.0,1309.1955555555555,750.0,3700.0,2,1,2024,30,1780.24,37649.80998799999,59508.42751200001,183158.83,32979.49249999999,93268.30867783334
2024-03,NAVE,NAVE_007,6087.09,14.0,7.0,3.0,5.0,869.5842857142858,600.0,3265.8,3,1,2024,31,11782.76,1780.24,37649.80998799999,5580.420000000001,17070.936662666656,60547.80291816666
2024-04,NAVE,NAVE_007,4512.0,6.0,6.0,1.0,6.0,752.0,495.0,2150.0,4,2,2024,32,6087.09,11782.76,1780.24,19276.5,6550.029999999991,37096.767920833336
2024-05,NAVE,NAVE_007,5312.4,5.0,5.0,1.0,5.0,1062.48,320.0,2500.0,5,2,2024,33,4512.0,6087.09,11782.76,111614.06151,7460.616666666657,20220.054583333334
2024-06,NAVE,NAVE_007,16610.059999999998,10.0,10.0,1.0,7.0,1661.0059999999999,1450.0,3510.25,6,2,2024,34,5312.4,4512.0,6087.09,43843.041000000005,5303.82999999999,11187.383331333333
2024-07,NAVE,NAVE_007,18410.6,14.0,14.0,1.0,9.0,1315.042857142857,1081.4,3800.0,7,3,2024,35,16610.059999999998,5312.4,4512.0,54209.32207,8811.486666666657,7680.758333333332
2024-08,NAVE,NAVE_007,12452.98,8.0,8.0,2.0,7.0,1556.6225,1041.0,5600.0,8,3,2024,36,18410.6,16610.059999999998,5312.4,208105.794558,13444.353333333323,10452.484999999999
2024-09,NAVE,NAVE_007,2720.0,3.0,3.0,1.0,2.0,906.6666666666666,830.0,1140.0,9,3,2024,37,12452.98,18410.6,16610.059999999998,146793.29998399998,15824.546666666656,10564.188333333332
2024-10,NAVE,NAVE_007,52197.3,107.0,21.0,10.0,9.0,2485.5857142857144,490.0,22058.54,10,4,2024,38,2720.0,12452.98,18410.6,105772.280025,11194.526666666658,10003.006666666666
2024-11,NAVE,NAVE_007,20332.5,7.0,7.0,1.0,4.0,2904.6428571428573,2525.0,8500.0,11,4,2024,39,52197.3,2720.0,12452.98,59508.42751200001,22456.75999999999,17950.556666666667
2024-12,NAVE,NAVE_007,16069.06,10.0,9.0,2.0,7.0,1785.451111111111,1867.0,4035.0,12,4,2024,40,20332.5,52197.3,2720.0,37649.80998799999,25083.266666666663,20453.906666666666
2025-01,NAVE,NAVE_007,7488.61,13.0,6.0,4.0,4.0,1248.1016666666667,875.0,3050.05,1,1,2025,41,16069.06,20332.5,52197.3,1780.24,29532.953333333327,20363.74
2025-02,NAVE,NAVE_007,19052.920000000002,33.0,10.0,4.0,8.0,1905.2920000000001,902.175,7000.0,2,1,2025,42,7488.61,16069.06,20332.5,11782.76,14630.056666666658,18543.408333333333
2025-03,NAVE,NAVE_007,16188.259999999998,65.0,20.0,17.0,5.0,809.4129999999999,305.0,3446.88,3,1,2025,43,19052.920000000002,7488.61,16069.06,6087.09,14203.529999999993,19643.398333333334
2025-04,NAVE,NAVE_007,19863.51,14.0,9.0,4.0,6.0,2207.0566666666664,1225.21,8540.15,4,2,2025,44,16188.259999999998,19052.920000000002,7488.61,4512.0,14243.263333333327,21888.108333333334
2025-05,NAVE,NAVE_007,10271.35,22.0,7.0,3.0,5.0,1467.3357142857144,460.0,7173.24,5,2,2025,45,19863.51,16188.259999999998,19052.920000000002,5312.4,18368.229999999992,16499.143333333333
2025-06,NAVE,NAVE_007,18077.11,11.0,9.0,3.0,7.0,2008.5677777777778,1235.46,4500.0,6,2,2025,46,10271.35,19863.51,16188.259999999998,16610.059999999998,15441.039999999994,14822.284999999998
2025-07,NAVE,NAVE_007,15038.880000000001,9.0,7.0,4.0,4.0,2148.4114285714286,1305.55,4234.72,7,3,2025,47,18077.11,10271.35,19863.51,18410.6,16070.65666666666,15156.960000000001
2025-08,NAVE,NAVE_007,41645.280000000006,157.0,58.0,35.0,6.0,718.0220689655173,278.495,3788.84,8,3,2025,48,15038.880000000001,18077.11,10271.35,12452.98,14462.446666666661,16415.338333333333
2025-09,NAVE,NAVE_007,24107.27,20.0,18.0,4.0,8.0,1339.2927777777777,1197.62,4000.0,9,3,2025,49,41645.280000000006,15038.880000000001,18077.11,2720.0,24920.42333333333,20180.73166666667
2021-01,NAVE,NAVE_008,3707.4399920000005,115.0,14.0,11.0,7.0,264.81714228571434,182.88,774.78,1,1,2021,0,,,,,,
2021-02,NAVE,NAVE_008,6545.267395999999,1048.0,36.0,34.0,9.0,181.81298322222221,19.4,2600.0,2,1,2021,1,3707.4399920000005,,,,,
2021-03,NAVE,NAVE_008,11515.697993999998,484.0,54.0,51.0,11.0,213.25366655555553,37.977000000000004,2920.0,3,1,2021,2,6545.267395999999,3707.4399920000005,,,,
2021-04,NAVE,NAVE_008,73265.47771500002,400.0,50.0,44.0,20.0,1465.3095543000004,252.81,21861.88,4,2,2021,3,11515.697993999998,6545.267395999999,3707.4399920000005,,7256.135127333332,
2021-05,NAVE,NAVE_008,8187.171600000001,336.0,15.0,12.0,9.0,545.8114400000001,207.3257,3180.0,5,2,2021,4,73265.47771500002,11515.697993999998,6545.267395999999,,30442.147701666672,
2021-06,NAVE,NAVE_008,6556.027593000001,83.0,27.0,26.0,7.0,242.8158367777778,31.17,3420.0,6,2,2021,5,8187.171600000001,73265.47771500002,11515.697993999998,,30989.449103000006,
