FechaCont,ProveedorAnonimo,ItemAnonimo,ItemCode,Quantity,PrecioUnitario,SubTotal,NaveAnonima,Tipo,ParteTecnica,CostoCalculado,ClasificacionDiferenciaMonetaria,EsItemElegibleIndividual
2024-04-12,PROV_138,ITEM_0000,PS00006,1.0,,1070.0,NAVE_010,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-08-01,PROV_012,ITEM_0842,302691,12.0,,1068.31,NAVE_007,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2022-03-09,PROV_165,ITEM_0124,PS00001,1.0,1067.24,1067.24,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,1067.24,Coincidencia exacta,True
2023-12-05,PROV_100,ITEM_0493,P006489,3.0,355.59,1066.77,NAVE_007,BUQUE,REPUESTOS MECANICOS,1066.77,Coincidencia exacta,False
2025-09-01,PROV_012,ITEM_0843,P006388,48.0,,1066.46,NAVE_008,BUQUE,REPUESTOS MECANICOS,,No evaluable,False
2025-03-01,PROV_012,ITEM_0844,303188,4.0,,1066.21,NAVE_011,BUQUE,REPUESTOS ELECTRICOS,,No evaluable,True
2022-05-12,PROV_165,ITEM_0124,PS00001,1.0,1066.0,1066.0,NAVE_005,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1066.0,Coincidencia exacta,True
2021-03-04,PROV_064,ITEM_0658,P005097,8.0,133.185,1065.48,NAVE_002,BUQUE,FERRETERIA,1065.48,Coincidencia exacta,False
2022-02-01,PROV_029,ITEM_0002,PS00009,1.0,1065.0,1065.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,1065.0,Coincidencia exacta,True
2025-06-01,PROV_333,ITEM_0000,PS00006,1.0,,1065.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-04-25,PROV_149,ITEM_0000,PS00006,1.0,,1065.0,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-02-11,PROV_035,ITEM_0845,P005284,1.0,1064.0,1064.0,NAVE_011,BUQUE,REPUESTOS MECANICOS,1064.0,Coincidencia exacta,True
2021-05-11,PROV_064,ITEM_0846,P005212,3.0,354.613,1063.839,NAVE_002,BUQUE,FERRETERIA,1063.839,Coincidencia exacta,False
2023-06-29,PROV_010,ITEM_0847,P005954,7.0,151.8,1062.6,NAVE_001,BUQUE,REPUESTOS MECANICOS,1062.6000000000001,Coincidencia exacta,True
2023-06-29,PROV_010,ITEM_0847,P005954,7.0,151.8,1062.6,NAVE_008,BUQUE,REPUESTOS MECANICOS,1062.6000000000001,Coincidencia exacta,True
2023-06-29,PROV_010,ITEM_0847,P005954,7.0,151.8,1062.6,NAVE_007,BUQUE,REPUESTOS MECANICOS,1062.6000000000001,Coincidencia exacta,True
2025-01-01,PROV_359,ITEM_0000,PS00006,1.0,,1062.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-03-06,PROV_222,ITEM_0848,303201,6.0,,1061.29,NAVE_007,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2021-09-09,PROV_193,ITEM_0209,P003554,2.0,530.43,1060.86,NAVE_008,BUQUE,ACEITE,1060.86,Coincidencia exacta,True
2021-10-19,PROV_193,ITEM_0403,P003096,2.0,530.43,1060.86,NAVE_011,BUQUE,ACEITE,1060.86,Coincidencia exacta,True
2022-04-19,PROV_193,ITEM_0209,P003554,2.0,530.43,1060.86,NAVE_008,BUQUE,ACEITE,1060.86,Coincidencia exacta,True
2022-06-02,PROV_193,ITEM_0403,P003096,2.0,530.43,1060.86,NAVE_011,BUQUE,ACEITE,1060.86,Coincidencia exacta,True
2022-01-14,PROV_258,ITEM_0000,PS00006,1.0,1060.0,1060.0,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1060.0,Coincidencia exacta,True
2022-11-22,PROV_190,ITEM_0000,PS00006,1.0,1060.0,1060.0,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,1060.0,Coincidencia exacta,True
2023-02-02,PROV_010,ITEM_0849,P003071,5.0,212.0,1060.0,NAVE_002,BUQUE,REPUESTOS MECANICOS,1060.0,Coincidencia exacta,True
2023-06-05,PROV_360,ITEM_0000,PS00006,1.0,1060.0,1060.0,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1060.0,Coincidencia exacta,True
2023-09-20,PROV_186,ITEM_0252,P002375,2.0,530.0,1060.0,NAVE_007,BUQUE,ACEITE,1060.0,Coincidencia exacta,True
2024-03-19,PROV_143,ITEM_0000,PS00006,1.0,,1060.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-07-31,PROV_010,ITEM_0494,P003804,2.0,494.8,1058.872,NAVE_001,BUQUE,REPUESTOS MECANICOS,989.6,Diferencia material,True
2023-11-15,PROV_176,ITEM_0049,PS00013,1.0,1058.48,1058.48,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,1058.48,Coincidencia exacta,True
2022-01-29,PROV_022,ITEM_0234,P004469,3.0,352.463333,1057.389999,NAVE_008,BUQUE,REPUESTOS MECANICOS,1057.389999,Coincidencia exacta,False
2023-10-09,PROV_200,ITEM_0850,P003877,12.0,88.03,1056.36,NAVE_001,BUQUE,REPUESTOS MECANICOS,1056.3600000000001,Coincidencia exacta,True
2025-09-01,PROV_183,ITEM_0000,PS00006,1.0,,1056.2,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-04-08,PROV_258,ITEM_0000,PS00006,1.0,1056.0,1056.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1056.0,Coincidencia exacta,True
2024-07-03,PROV_128,ITEM_0000,PS00006,1.0,,1055.02,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-06-01,PROV_085,ITEM_0851,P001235,4.0,263.53,1054.12,NAVE_011,BUQUE,FERRETERIA,1054.12,Coincidencia exacta,True
2023-08-08,PROV_085,ITEM_0612,P006212,1.0,1053.54,1053.54,NAVE_007,BUQUE,FERRETERIA,1053.54,Coincidencia exacta,True
2023-08-23,PROV_063,ITEM_0000,PS00006,1.0,1053.2,1053.2,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,1053.2,Coincidencia exacta,True
2025-09-01,PROV_166,ITEM_0000,PS00006,1.0,,1053.0,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-05-01,PROV_012,ITEM_0852,306145,2.0,,1051.78,NAVE_006,REMOLCADOR,REPUESTOS ELECTRICOS,,No evaluable,True
2025-05-01,PROV_012,ITEM_0853,306146,2.0,,1051.78,NAVE_006,REMOLCADOR,REPUESTOS ELECTRICOS,,No evaluable,True
2025-05-01,PROV_012,ITEM_0854,306147,2.0,,1051.78,NAVE_006,REMOLCADOR,REPUESTOS ELECTRICOS,,No evaluable,True
2021-07-21,PROV_099,ITEM_0000,PS00006,1.0,1050.0,1050.0,NAVE_010,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1050.0,Coincidencia exacta,True
2022-05-03,PROV_035,ITEM_0000,PS00006,1.0,1050.0,1050.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1050.0,Coincidencia exacta,True
2022-05-03,PROV_035,ITEM_0000,PS00006,1.0,1050.0,1050.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1050.0,Coincidencia exacta,True
2022-05-10,PROV_362,ITEM_0068,PS00008,1.0,1050.0,1050.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1050.0,Coincidencia exacta,True
2023-02-24,PROV_067,ITEM_0000,PS00006,1.0,1050.0,1050.0,NAVE_006,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1050.0,Coincidencia exacta,True
2023-03-22,PROV_363,ITEM_0000,PS00006,1.0,1050.0,1050.0,NAVE_005,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1050.0,Coincidencia exacta,True
2023-04-13,PROV_363,ITEM_0000,PS00006,1.0,1050.0,1050.0,NAVE_005,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1050.0,Coincidencia exacta,True
2023-06-14,PROV_363,ITEM_0000,PS00006,1.0,1050.0,1050.0,NAVE_005,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1050.0,Coincidencia exacta,True
2024-06-18,PROV_018,ITEM_0000,PS00006,1.0,,1048.11,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-03-01,PROV_012,ITEM_0855,306175,4.0,,1047.28,NAVE_011,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2023-03-15,PROV_034,ITEM_0856,P007276,24.0,43.63,1047.12,NAVE_010,REMOLCADOR,FERRETERIA,1047.1200000000001,Coincidencia exacta,True
2023-05-09,PROV_034,ITEM_0856,P007276,24.0,43.63,1047.12,NAVE_010,REMOLCADOR,FERRETERIA,1047.1200000000001,Coincidencia exacta,True
2024-03-19,PROV_086,ITEM_0000,PS00006,1.0,,1046.64,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-11-10,PROV_022,ITEM_0761,P003884,1.0,1046.25,1046.25,NAVE_001,BUQUE,REPUESTOS MECANICOS,1046.25,Coincidencia exacta,True
2024-06-21,PROV_008,ITEM_0857,304433,10.0,,1046.2,NAVE_006,REMOLCADORES,REPUESTOS MECANICOS,,No evaluable,True
2025-02-01,PROV_076,ITEM_0000,PS00006,1.0,,1045.52,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-08-10,PROV_247,ITEM_0000,PS00006,1.0,1045.0,1045.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,1045.0,Coincidencia exacta,True
2021-09-17,PROV_141,ITEM_0000,PS00006,1.0,1045.0,1045.0,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1045.0,Coincidencia exacta,True
2024-11-20,PROV_150,ITEM_0000,PS00006,1.0,,1045.0,NAVE_005,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-11-05,PROV_022,ITEM_0858,P005465,8.0,130.61,1044.88,NAVE_002,BUQUE,REPUESTOS MECANICOS,1044.88,Coincidencia exacta,True
2022-07-04,PROV_364,ITEM_0514,P006462,1.0,1043.7,1043.7,NAVE_006,REMOLCADOR,FERRETERIA,1043.7,Coincidencia exacta,True
2023-11-20,PROV_004,ITEM_0859,P008314,2.0,492.0,1043.04,NAVE_005,REMOLCADOR,REPUESTOS MECANICOS,984.0,Diferencia material,True
2023-11-27,PROV_004,ITEM_0859,P008314,2.0,492.0,1043.04,NAVE_005,REMOLCADOR,REPUESTOS MECANICOS,984.0,Diferencia material,True
2025-05-01,PROV_045,ITEM_0000,PS00006,1.0,,1042.93,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-07-31,PROV_010,ITEM_0833,P005921,2.0,486.9,1041.966,NAVE_001,BUQUE,REPUESTOS MECANICOS,973.8,Diferencia material,True
2021-11-04,PROV_085,ITEM_0860,P001681,60.0,17.337667,1040.26002,NAVE_008,BUQUE,FERRETERIA,1040.26002,Coincidencia exacta,True
2022-07-08,PROV_314,ITEM_0000,PS00006,1.0,1040.000002,1040.000002,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1040.000002,Coincidencia exacta,True
2021-02-18,PROV_365,ITEM_0000,PS00006,1.0,1040.0,1040.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1040.0,Coincidencia exacta,True
2021-07-19,PROV_151,ITEM_0000,PS00006,1.0,1040.0,1040.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,1040.0,Coincidencia exacta,True
2022-01-21,PROV_366,ITEM_0861,P003846,2.0,520.0,1040.0,NAVE_008,BUQUE,FERRETERIA,1040.0,Coincidencia exacta,True
2022-04-01,PROV_165,ITEM_0208,P002274,2.0,520.0,1040.0,NAVE_002,BUQUE,FERRETERIA,1040.0,Coincidencia exacta,True
2022-07-06,PROV_073,ITEM_0000,PS00006,1.0,1040.0,1040.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,1040.0,Coincidencia exacta,True
2022-11-18,PROV_189,ITEM_0862,P005840,10.0,104.0,1040.0,NAVE_007,BUQUE,FERRETERIA,1040.0,Coincidencia exacta,False
2023-07-14,PROV_191,ITEM_0000,PS00006,1.0,1040.0,1040.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,1040.0,Coincidencia exacta,True
2025-08-01,PROV_016,ITEM_0000,PS00006,1.0,,1040.0,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-04-02,PROV_119,ITEM_0000,PS00006,1.0,,1040.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-05-05,PROV_198,ITEM_0767,P005578,3000.0,0.3465,1039.5,NAVE_001,BUQUE,FERRETERIA,1039.5,Coincidencia exacta,False
2023-05-02,PROV_029,ITEM_0002,PS00009,1.0,1039.0,1039.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,1039.0,Coincidencia exacta,True
2021-01-05,PROV_275,ITEM_0452,P005480,4.0,259.35,1037.4,NAVE_014,REMOLCADOR,REPUESTOS MECANICOS,1037.4,Coincidencia exacta,True
2021-07-19,PROV_367,ITEM_0000,PS00006,1.0,1036.8,1036.8,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,1036.8,Coincidencia exacta,True
2023-02-03,PROV_109,ITEM_0863,P007190,12.0,86.4,1036.8,NAVE_013,REMOLCADOR,REPUESTOS MECANICOS,1036.8000000000002,Coincidencia exacta,True
2022-08-15,PROV_009,ITEM_0000,PS00006,1.0,1036.0,1036.0,NAVE_005,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1036.0,Coincidencia exacta,True
2022-08-15,PROV_009,ITEM_0000,PS00006,1.0,1036.0,1036.0,NAVE_005,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1036.0,Coincidencia exacta,True
2023-11-01,PROV_238,ITEM_0000,PS00006,1.0,1035.0,1035.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,1035.0,Coincidencia exacta,True
2023-12-01,PROV_088,ITEM_0000,PS00006,1.0,1035.0,1035.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,1035.0,Coincidencia exacta,True
2025-04-01,PROV_012,ITEM_0864,306162,6.0,,1035.0,NAVE_008,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2021-03-09,PROV_055,ITEM_0865,P005380,1.0,1034.6,1034.6,NAVE_011,BUQUE,REPUESTOS MECANICOS,1034.6,Coincidencia exacta,True
2024-07-04,PROV_168,ITEM_0266,302622,7.0,,1034.0,NAVE_002,BUQUE,FERRETERIA,,No evaluable,True
2022-11-01,PROV_296,ITEM_0866,P003577,102.0,10.128333,1033.089966,NAVE_002,BUQUE,FERRETERIA,1033.089966,Coincidencia exacta,True
2022-04-14,PROV_165,ITEM_0124,PS00001,1.0,1031.0,1031.0,NAVE_010,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1031.0,Coincidencia exacta,True
2025-02-01,PROV_123,ITEM_0000,PS00006,1.0,,1030.0,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-08-20,PROV_054,ITEM_0000,PS00006,1.0,,1030.0,NAVE_010,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-08-10,PROV_275,ITEM_0720,P002984,4.0,257.2825,1029.13,NAVE_008,BUQUE,REPUESTOS MECANICOS,1029.13,Coincidencia exacta,True
2023-01-16,PROV_165,ITEM_0000,PS00006,1.0,1029.0,1029.0,NAVE_010,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1029.0,Coincidencia exacta,True
2025-04-01,PROV_012,ITEM_0867,306160,6.0,,1029.0,NAVE_008,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2025-05-01,PROV_040,ITEM_0000,PS00006,1.0,,1028.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-04-22,PROV_079,ITEM_0350,P002383,2.0,513.86,1027.72,NAVE_004,REMOLCADOR,ACEITE,1027.72,Coincidencia exacta,True
2025-05-01,PROV_012,ITEM_0868,305533,2.0,,1026.0,NAVE_009,REMOLCADOR,REPUESTOS MECANICOS,,No evaluable,True
2024-07-12,PROV_346,ITEM_0000,PS00006,1.0,,1026.0,NAVE_004,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-11-13,PROV_004,ITEM_0869,P008221,8.0,117.62,1025.65,NAVE_006,REMOLCADOR,REPUESTOS MECANICOS,940.96,Diferencia material,True
2021-03-15,PROV_356,ITEM_0870,P005156,2.0,512.0,1024.0,NAVE_002,BUQUE,REPUESTOS MECANICOS,1024.0,Coincidencia exacta,True
2022-09-05,PROV_022,ITEM_0871,P002527,6.0,170.61,1023.66,NAVE_008,BUQUE,REPUESTOS MECANICOS,1023.6600000000001,Coincidencia exacta,True
2025-02-01,PROV_012,ITEM_0872,P006604,1.0,,1023.58,NAVE_001,BUQUE,REPUESTOS ELECTRICOS,,No evaluable,True
2023-03-01,PROV_024,ITEM_0873,P007206,1.0,1023.41,1023.41,NAVE_004,REMOLCADOR,REPUESTOS MECANICOS,1023.41,Coincidencia exacta,True
2024-03-19,PROV_006,ITEM_0000,PS00006,1.0,,1022.26,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-10-24,PROV_286,ITEM_0501,P008259,128.0,7.98125,1021.6,NAVE_009,REMOLCADOR,QUIMICOS,1021.6,Coincidencia exacta,True
2023-11-09,PROV_286,ITEM_0501,P008259,128.0,7.98125,1021.6,NAVE_009,REMOLCADOR,QUIMICOS,1021.6,Coincidencia exacta,True
2023-05-11,PROV_368,ITEM_0009,PS00012,1.0,1021.42,1021.42,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,1021.42,Coincidencia exacta,True
2021-01-21,PROV_079,ITEM_0729,P005531,1.0,1021.2,1021.2,NAVE_006,REMOLCADOR,ACEITE,1021.2,Coincidencia exacta,True
2022-05-03,PROV_035,ITEM_0000,PS00006,1.0,1020.0,1020.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1020.0,Coincidencia exacta,True
2022-05-03,PROV_035,ITEM_0000,PS00006,1.0,1020.0,1020.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1020.0,Coincidencia exacta,True
2023-02-01,PROV_354,ITEM_0874,P005852,1.0,1020.0,1020.0,NAVE_008,BUQUE,FERRETERIA,1020.0,Coincidencia exacta,True
2023-05-23,PROV_035,ITEM_0000,PS00006,1.0,1020.0,1020.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,1020.0,Coincidencia exacta,True
2023-11-01,PROV_109,ITEM_0768,P003985,12.0,85.0,1020.0,NAVE_004,REMOLCADOR,ACEITE,1020.0,Coincidencia exacta,True
2025-05-01,PROV_123,ITEM_0000,PS00006,1.0,,1020.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-04-06,PROV_160,ITEM_0875,P000338,1.0,1018.08,1018.08,NAVE_008,BUQUE,REPUESTOS MECANICOS,1018.08,Coincidencia exacta,True
2023-03-15,PROV_034,ITEM_0876,P007272,48.0,21.15,1015.2,NAVE_010,REMOLCADOR,FERRETERIA,1015.1999999999999,Coincidencia exacta,True
2023-05-09,PROV_034,ITEM_0876,P007272,48.0,21.15,1015.2,NAVE_010,REMOLCADOR,FERRETERIA,1015.1999999999999,Coincidencia exacta,True
2021-06-14,PROV_362,ITEM_0068,PS00008,1.0,1015.0,1015.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,1015.0,Coincidencia exacta,True
2023-04-05,PROV_109,ITEM_0863,P007190,12.0,84.48,1013.76,NAVE_014,REMOLCADOR,REPUESTOS MECANICOS,1013.76,Coincidencia exacta,True
2021-07-01,PROV_024,ITEM_0764,P003983,11.0,92.12,1013.32,NAVE_009,REMOLCADOR,FILTROS,1013.32,Coincidencia exacta,True
2023-05-03,PROV_022,ITEM_0877,P005968,5.0,202.66,1013.3,NAVE_007,BUQUE,REPUESTOS MECANICOS,1013.3,Coincidencia exacta,True
2023-08-02,PROV_068,ITEM_0878,P007986,1.0,1011.480002,1011.48,NAVE_010,REMOLCADOR,REPUESTOS MECANICOS,1011.480002,Coincidencia exacta,True
2021-01-06,PROV_141,ITEM_0000,PS00006,1.0,1010.0,1010.0,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1010.0,Coincidencia exacta,True
2023-01-16,PROV_147,ITEM_0009,PS00012,1.0,1010.0,1010.0,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,1010.0,Coincidencia exacta,True
2023-11-22,PROV_117,ITEM_0000,PS00006,1.0,1010.0,1010.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,1010.0,Coincidencia exacta,True
2023-07-31,PROV_010,ITEM_0850,P003877,12.0,78.6,1009.224,NAVE_001,BUQUE,REPUESTOS MECANICOS,943.1999999999999,Diferencia material,True
2022-05-12,PROV_165,ITEM_0124,PS00001,1.0,1009.0,1009.0,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1009.0,Coincidencia exacta,True
2022-10-05,PROV_165,ITEM_0000,PS00006,1.0,1009.0,1009.0,NAVE_010,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1009.0,Coincidencia exacta,True
2025-07-01,PROV_071,ITEM_0000,PS00006,1.0,,1008.38,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-07-03,PROV_369,ITEM_0730,P002938,2.0,504.162,1008.324,NAVE_001,BUQUE,REPUESTOS MECANICOS,1008.324,Coincidencia exacta,True
2021-01-26,PROV_055,ITEM_0879,P005602,6.0,168.0,1008.0,NAVE_011,BUQUE,REPUESTOS MECANICOS,1008.0,Coincidencia exacta,True
2023-11-13,PROV_004,ITEM_0686,P008185,48.0,19.26,1007.68,NAVE_006,REMOLCADOR,REPUESTOS MECANICOS,924.48,Diferencia material,True
2023-07-16,PROV_370,ITEM_0880,P006271,1.0,1007.5,1007.5,NAVE_001,BUQUE,FERRETERIA,1007.5,Coincidencia exacta,True
2023-08-15,PROV_260,ITEM_0881,P006337,1.0,1006.1925,1006.1925,NAVE_007,BUQUE,FERRETERIA,1006.1925,Coincidencia exacta,False
2023-11-13,PROV_004,ITEM_0882,P008191,8.0,115.36,1005.94,NAVE_005,REMOLCADOR,REPUESTOS MECANICOS,922.88,Diferencia material,True
2021-06-29,PROV_055,ITEM_0883,P005286,6.0,167.0,1002.0,NAVE_002,BUQUE,REPUESTOS MECANICOS,1002.0,Coincidencia exacta,True
2023-11-13,PROV_004,ITEM_0687,P003982,10.0,91.82,1000.84,NAVE_005,REMOLCADOR,FILTROS,918.1999999999999,Diferencia material,True
2021-06-29,PROV_055,ITEM_0845,P005284,8.0,125.0,1000.0,NAVE_002,BUQUE,REPUESTOS MECANICOS,1000.0,Coincidencia exacta,True
2021-07-01,PROV_148,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2021-07-12,PROV_067,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2021-09-20,PROV_029,ITEM_0002,PS00009,1.0,1000.0,1000.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2021-12-13,PROV_298,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2022-01-20,PROV_371,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2022-04-07,PROV_288,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_013,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2022-06-03,PROV_099,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2022-07-05,PROV_151,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2022-08-16,PROV_204,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2023-08-07,PROV_301,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_010,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2023-08-08,PROV_157,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2023-08-22,PROV_247,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2023-08-22,PROV_301,ITEM_0000,PS00006,1.0,1000.0,1000.0,NAVE_010,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,1000.0,Coincidencia exacta,True
2025-01-01,PROV_357,ITEM_0000,PS00006,1.0,,1000.0,NAVE_014,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-05-01,PROV_048,ITEM_0000,PS00006,1.0,,1000.0,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-08-01,PROV_158,ITEM_0000,PS00006,1.0,,1000.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-12-01,PROV_300,ITEM_0000,PS00006,1.0,,1000.0,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-04-30,PROV_199,ITEM_0000,PS00006,1.0,,1000.0,NAVE_005,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-08-14,PROV_373,ITEM_0000,PS00006,1.0,,1000.0,NAVE_006,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-07-20,PROV_165,ITEM_0000,PS00006,1.0,999.0,999.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,999.0,Coincidencia exacta,True
2023-10-13,PROV_165,ITEM_0124,PS00001,30.0,33.3,999.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,998.9999999999999,Coincidencia exacta,True
2021-07-09,PROV_029,ITEM_0002,PS00009,1.0,997.4,997.4,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,997.4,Coincidencia exacta,True
2025-06-01,PROV_009,ITEM_0000,PS00006,1.0,,997.3,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-09-04,PROV_004,ITEM_0542,P005916,18.0,51.227778,995.87,NAVE_009,REMOLCADOR,FILTROS,922.100004,Diferencia material,True
2023-03-06,PROV_088,ITEM_0000,PS00006,1.0,994.0,994.0,NAVE_005,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,994.0,Coincidencia exacta,True
